run_id,model_name,seed,epoch,lr,train_loss,map_50,map_50_95,stats_conf_thr,stats_iou_thr,overall_precision,overall_recall,overall_f1,overall_tp,overall_fp,overall_fn,nonpollenbee_ap50,nonpollenbee_ap50_95,nonpollenbee_precision,nonpollenbee_recall,nonpollenbee_f1,nonpollenbee_tp,nonpollenbee_fp,nonpollenbee_fn,pollenbee_ap50,pollenbee_ap50_95,pollenbee_precision,pollenbee_recall,pollenbee_f1,pollenbee_tp,pollenbee_fp,pollenbee_fn
20260727_163332,abl_bot,42,11,0.009757729755661011,2.5101975036814888,0.9538137316703796,0.6885736584663391,0.5,0.5,0.9794273005282179,0.9519048905701162,0.9654699917785695,10569,222,534,0.986212432384491,0.7568977475166321,0.9815466565204984,0.9558169692478696,0.9685109578112534,10319,194,477,0.9214149713516235,0.6202495098114014,0.8992805755395683,0.8143322475570033,0.8547008547008547,250,28,57
20260727_163332,abl_bot,42,12,0.009707359806323416,2.453342326184645,0.9502990245819092,0.6693465709686279,0.5,0.5,0.9764521193092621,0.9523552193100964,0.9642531460879081,10574,255,529,0.9858910441398621,0.7417189478874207,0.9768933320758276,0.9594294183030753,0.9680826206832095,10358,245,438,0.9147070050239563,0.5969741940498352,0.9557522123893806,0.7035830618892508,0.8105065666041276,216,10,91
20260727_163332,abl_bot,42,13,0.009652393605146845,2.4404267200174177,0.9453347325325012,0.6813787817955017,0.5,0.5,0.9781586950511474,0.9559578492299379,0.9669308554249796,10614,237,489,0.98660808801651,0.7640863656997681,0.978905735003296,0.962856613560578,0.9708148494046229,10395,224,401,0.9040614366531372,0.5986711382865906,0.9439655172413793,0.7133550488599348,0.8126159554730983,219,13,88
20260727_163332,abl_bot,42,14,0.009592885397135705,2.393461202555162,0.9528740644454956,0.6844997406005859,0.5,0.5,0.9747530186608123,0.9597406106457714,0.9671885636487406,10656,276,447,0.9871445894241333,0.7597599029541016,0.9774499671145354,0.9635976287513894,0.9704743691403517,10403,240,393,0.9186035394668579,0.6092395186424255,0.8754325259515571,0.8241042345276873,0.8489932885906041,253,36,54
20260727_163332,abl_bot,42,15,0.009528893909706796,2.374068450162755,0.9490446448326111,0.6902064085006714,0.5,0.5,0.9844896442834588,0.9546969287579934,0.9693644261545497,10600,167,503,0.9868971705436707,0.7642942667007446,0.9848182939557832,0.9613745831789552,0.9729552378720412,10379,160,417,0.9111920595169067,0.6161186099052429,0.9692982456140351,0.7198697068403909,0.8261682242990654,221,7,86
20260727_163332,abl_bot,42,16,0.00946048229473242,2.3314399782986563,0.9391930103302002,0.6884797215461731,0.5,0.5,0.9816530937002714,0.9445194992344411,0.962728357660883,10487,196,616,0.9870790243148804,0.7670337557792664,0.988110198163364,0.9468321600592812,0.9670308878482569,10222,123,574,0.89130699634552,0.6099257469177246,0.7840236686390533,0.8631921824104235,0.8217054263565892,265,73,42
20260727_163332,abl_bot,42,17,0.009387718066217124,2.3014445104063515,0.9573798179626465,0.7037125825881958,0.5,0.5,0.9793909283282731,0.958749887417815,0.9689604951756781,10645,224,458,0.9865431189537048,0.769773006439209,0.9796897038081805,0.9650796591330122,0.9723298026223695,10419,216,377,0.9282165169715881,0.6376521587371826,0.9658119658119658,0.7361563517915309,0.8354898336414047,226,8,81
20260727_163332,abl_bot,42,18,0.00931067303366952,2.295815516920651,0.9573825001716614,0.7060189843177795,0.5,0.5,0.9814026646928201,0.9553273889939656,0.9681894938615307,10607,201,496,0.9867322444915771,0.771623969078064,0.9829993351695318,0.9586884031122638,0.9706916764361078,10350,179,446,0.9280326962471008,0.6404139995574951,0.921146953405018,0.8371335504885994,0.8771331058020477,257,22,50
20260727_163332,abl_bot,42,19,0.009229423231234974,2.2651009005021283,0.9559757709503174,0.7046689391136169,0.5,0.5,0.9835973904939422,0.9505539043501756,0.9667933861585672,10554,176,549,0.9871019124984741,0.7765560746192932,0.9872348593914964,0.9527602815857725,0.9696912561866604,10286,133,510,0.9248496294021606,0.6327817440032959,0.8617363344051447,0.8729641693811075,0.8673139158576052,268,43,39
20260727_163332,abl_bot,42,20,0.009144048842659082,2.2358563300122554,0.9589871764183044,0.7037191987037659,0.5,0.5,0.983544769259055,0.963613437809601,0.9734770938537828,10699,179,404,0.9874970316886902,0.7782620191574097,0.9849099311515609,0.9673027047054464,0.9760269171456609,10443,160,353,0.9304773211479187,0.6291763186454773,0.9309090909090909,0.8338762214983714,0.8797250859106529,256,19,51
20260727_163332,abl_bot,42,21,0.00905463412215599,2.218438006658605,0.9645581841468811,0.7119113206863403,0.5,0.5,0.9767060964513193,0.9667657389894623,0.9717104965373647,10734,256,369,0.9872230291366577,0.7763382792472839,0.9770672135732265,0.9708225268618007,0.9739348603819171,10481,246,315,0.9418933987617493,0.6474843621253967,0.9619771863117871,0.8241042345276873,0.8877192982456141,253,10,54
20260727_163332,abl_bot,42,22,0.008961267311259668,2.1818644053795757,0.962357223033905,0.7036996483802795,0.5,0.5,0.980107674057852,0.9673961992254345,0.9737104523615265,10741,218,362,0.9875278472900391,0.7783867716789246,0.9825499577821559,0.9700815116709892,0.9762759263574925,10473,186,323,0.937186598777771,0.6290125846862793,0.8933333333333333,0.8729641693811075,0.8830313014827017,268,32,39
20260727_163332,abl_bot,42,23,0.008864040551740157,2.1711999174745324,0.9678236246109009,0.7203466296195984,0.5,0.5,0.9830539694234666,0.9613617941097001,0.9720868812895589,10674,184,429,0.9871962070465088,0.7799445390701294,0.984324834749764,0.9655427936272694,0.9748433554661928,10424,166,372,0.9484511017799377,0.6607487201690674,0.9328358208955224,0.8143322475570033,0.8695652173913044,250,18,57
20260727_163332,abl_bot,42,24,0.008763049794670776,2.1487347250953714,0.9557150602340698,0.7029990553855896,0.5,0.5,0.9815899581589959,0.9508241015941638,0.965962119132583,10557,198,546,0.9863543510437012,0.7733391523361206,0.9825681082110879,0.9554464616524638,0.9688175072790457,10315,183,481,0.9250757694244385,0.6326589584350586,0.9416342412451362,0.7882736156351792,0.8581560283687943,242,15,65
20260727_163332,abl_bot,42,25,0.008658394705735989,2.142691460203997,0.9583441019058228,0.7108768224716187,0.5,0.5,0.9832350773765659,0.9613617941097001,0.9721754178241269,10674,182,429,0.987187922000885,0.7809106707572937,0.9859768808034868,0.9638755094479436,0.9748009367681498,10406,148,390,0.9295002222061157,0.6408429741859436,0.8874172185430463,0.8729641693811075,0.8801313628899836,268,34,39
20260727_163332,abl_bot,42,26,0.008550178566873411,2.1112239096253953,0.9468870162963867,0.7005873322486877,0.5,0.5,0.9776806049011569,0.9665856074934702,0.9721014492753624,10732,245,371,0.9874724745750427,0.7891811728477478,0.9783844218764558,0.9726750648388292,0.975521389753356,10501,232,295,0.9063016176223755,0.6119935512542725,0.9467213114754098,0.752442996742671,0.8384754990925589,231,13,76
20260727_163332,abl_bot,42,27,0.00843850817434701,2.087442602703278,0.9637565016746521,0.7228612303733826,0.5,0.5,0.9804998626750893,0.9646041610375574,0.9724870607463907,10710,213,393,0.9870525598526001,0.7870211601257324,0.9807926543614729,0.9696183771767322,0.9751735059853742,10468,205,328,0.9404604434967041,0.6587013006210327,0.968,0.7882736156351792,0.8689407540394973,242,8,65
20260727_163332,abl_bot,42,28,0.008323493733352078,2.06756005822656,0.9489694237709045,0.709480881690979,0.5,0.5,0.9766406107980368,0.9677564622174187,0.9721782402171455,10745,257,358,0.9873790740966797,0.7906997799873352,0.9789021657953697,0.9712856613560578,0.9750790403570764,10486,226,310,0.9105597734451294,0.628261923789978,0.8931034482758621,0.8436482084690554,0.8676716917922949,259,31,48
20260727_163332,abl_bot,42,29,0.008205248749256017,2.068691538298194,0.9589349627494812,0.7162202596664429,0.5,0.5,0.9846995548961425,0.9564081779699181,0.9703476949787546,10619,165,484,0.9866575598716736,0.7816188335418701,0.9866565001906215,0.9588736569099666,0.9725667042465239,10352,140,444,0.931212306022644,0.6508217453956604,0.9143835616438356,0.8697068403908795,0.8914858096828047,267,25,40
20260727_163332,abl_bot,42,30,0.008083889915582237,2.0458195381623536,0.9559087753295898,0.7064327001571655,0.5,0.5,0.9837623396992342,0.9603710708817437,0.9719259866921884,10663,176,440,0.9874509572982788,0.7827030420303345,0.9843174303259329,0.9650796591330122,0.974603620036481,10419,166,377,0.9243665933609009,0.6301623582839966,0.9606299212598425,0.7947882736156352,0.8698752228163993,244,10,63
20260727_163332,abl_bot,42,31,0.007959536998847746,2.0200425858166127,0.9535535573959351,0.7116913199424744,0.5,0.5,0.9821020911332299,0.9686571196973791,0.9753332728756687,10755,196,348,0.9879593849182129,0.7872036695480347,0.9832428384197716,0.972860318636532,0.9780240245832944,10503,179,293,0.9191477298736572,0.6361789703369141,0.9368029739776952,0.8208469055374593,0.875,252,17,55
20260727_163332,abl_bot,42,32,0.00783231272036805,2.0144147264128702,0.9453924894332886,0.7090164422988892,0.5,0.5,0.9800332778702163,0.9548770602539854,0.9672916381551936,10602,216,501,0.9878655076026917,0.7888432145118713,0.9900239808153477,0.9560022230455725,0.9727157061401442,10321,104,475,0.9029194116592407,0.6291897296905518,0.7150127226463104,0.9153094462540716,0.8028571428571428,281,112,26
20260727_163332,abl_bot,42,33,0.007702342635146035,2.0028293116844913,0.9520164132118225,0.7118425369262695,0.5,0.5,0.9826637314254265,0.9648743582815456,0.9736877982276755,10713,189,390,0.9869171977043152,0.7930553555488586,0.9838330670175769,0.9695257502778807,0.9766270118964311,10467,172,329,0.9171156883239746,0.6306297183036804,0.935361216730038,0.8013029315960912,0.8631578947368421,246,17,61
20260727_163332,abl_bot,42,34,0.00756975500796434,1.9778300648067086,0.9589219093322754,0.7177656888961792,0.5,0.5,0.9835149738987087,0.9672160677294425,0.9752974298428844,10739,180,364,0.9876176714897156,0.7949512600898743,0.984595153109149,0.9709151537606521,0.9777073034231882,10482,164,314,0.93022620677948,0.6405800580978394,0.9413919413919414,0.8371335504885994,0.8862068965517241,257,16,50
20260727_163332,abl_bot,42,35,0.0074346806868034925,1.950907168860104,0.9634524583816528,0.7255204916000366,0.5,0.5,0.982321851649353,0.97090876339728,0.9765819631290483,10780,194,323,0.9879367351531982,0.8008259534835815,0.9835421731812232,0.9742497221193035,0.9788738948348069,10518,176,278,0.9389681816101074,0.6502149701118469,0.9357142857142857,0.8534201954397395,0.8926746166950597,262,18,45
20260727_163332,abl_bot,42,36,0.0072972529737107585,1.9388180018108796,0.9661207795143127,0.7341405749320984,0.5,0.5,0.9808713161266703,0.9652346212735297,0.9729901493485861,10717,209,386,0.9870014786720276,0.7976270914077759,0.9838755304101838,0.9664690626157836,0.9750946217466474,10434,171,362,0.9452401399612427,0.6706541180610657,0.881619937694704,0.9218241042345277,0.9012738853503185,283,38,24
20260727_163332,abl_bot,42,37,0.007157607493247111,1.9337237687671887,0.9615609049797058,0.7170500755310059,0.5,0.5,0.9827031005612292,0.9619922543456724,0.9722373930456946,10681,188,422,0.9872838258743286,0.7911580204963684,0.9847710934544078,0.9643386439422008,0.974447772369899,10411,161,385,0.935837984085083,0.6429421305656433,0.9090909090909091,0.8794788273615635,0.8940397350993377,270,27,37
20260727_163332,abl_bot,42,38,0.007015882058642166,1.9182163904057468,0.9605870246887207,0.7204603552818298,0.5,0.5,0.9849070495122401,0.9638836350535891,0.9742819427374938,10702,164,401,0.9874570369720459,0.7977699041366577,0.9869454167060827,0.9663764357169322,0.9765526278841203,10433,138,363,0.9337169528007507,0.643150806427002,0.911864406779661,0.8762214983713354,0.8936877076411959,269,26,38
20260727_163332,abl_bot,42,39,0.006872216535789159,1.8950804895895688,0.9509642720222473,0.7161428928375244,0.5,0.5,0.9809428284854563,0.9689273169413672,0.9748980516538286,10758,209,345,0.9870696067810059,0.798577070236206,0.9819744092649668,0.9738792145238977,0.9779100590615263,10514,193,282,0.9148589968681335,0.6337087750434875,0.9384615384615385,0.7947882736156352,0.8606701940035273,244,16,63
20260727_163332,abl_bot,42,40,0.006726752705214195,1.8948554511376243,0.9566051959991455,0.7197896838188171,0.5,0.5,0.982648401826484,0.9691074484373593,0.9758309527048474,10760,190,343,0.9873799681663513,0.7943620085716248,0.9835252269961621,0.9732308262319378,0.9783509474370314,10507,176,289,0.9258303642272949,0.6452172994613647,0.947565543071161,0.8241042345276873,0.8815331010452961,253,14,54
20260727_163332,abl_bot,42,41,0.006579634122155992,1.867144031639405,0.944404661655426,0.714436948299408,0.5,0.5,0.9721251232410146,0.9768531027650185,0.9744833782569632,10846,311,257,0.9874081611633301,0.8026255965232849,0.9726981218506642,0.9834197851055947,0.9780295702639215,10617,298,179,0.901401162147522,0.6262483596801758,0.9462809917355371,0.745928338762215,0.8342440801457195,229,13,78
20260727_163332,abl_bot,42,42,0.006431005974894187,1.8548174784145253,0.9593146443367004,0.7308306694030762,0.5,0.5,0.9800541516245488,0.978023957488967,0.9790380020736601,10859,221,244,0.987240731716156,0.8051361441612244,0.9815638317583842,0.9813819933308633,0.9814729041222788,10595,199,201,0.9313885569572449,0.656525194644928,0.9230769230769231,0.8599348534201955,0.8903878583473861,264,22,43
20260727_163332,abl_bot,42,43,0.0062810149414660316,1.8367426035238459,0.946589469909668,0.7190995812416077,0.5,0.5,0.9765865123847406,0.9729802756011888,0.9747800586510265,10803,259,300,0.9867655038833618,0.8012934327125549,0.9770061870902207,0.9799925898480919,0.9784971098265897,10580,249,216,0.9064133763313293,0.6369057297706604,0.9570815450643777,0.7263843648208469,0.825925925925926,223,10,84
20260727_163332,abl_bot,42,44,0.006129809044912888,1.8234939705879294,0.9549335241317749,0.7270959615707397,0.5,0.5,0.987552252670692,0.9574889669458705,0.9722882751051766,10631,134,472,0.9871987700462341,0.7997562885284424,0.9899627186693433,0.9592441645053723,0.974361386837277,10356,105,440,0.9226683378219604,0.6544355750083923,0.9046052631578947,0.8957654723127035,0.900163666121113,275,29,32
20260727_163332,abl_bot,42,45,0.00597753750719934,1.8023128554145282,0.9600590467453003,0.7374846935272217,0.5,0.5,0.9852216748768473,0.9727100783572008,0.9789259007477907,10800,162,303,0.9879216551780701,0.805908739566803,0.9866104868913858,0.9760096331974806,0.9812814304339729,10537,143,259,0.9321963787078857,0.6690607070922852,0.9326241134751773,0.8566775244299675,0.8930390492359932,263,19,44
20260727_163332,abl_bot,42,46,0.005824350601949145,1.7860707070100754,0.9491687417030334,0.7259308099746704,0.5,0.5,0.9839386749406827,0.9710888948932721,0.9774715561397943,10782,176,321,0.9877248406410217,0.8031027317047119,0.9861124143755278,0.9734160800296406,0.9797231156481611,10509,148,287,0.9106126427650452,0.6487588286399841,0.9069767441860465,0.8892508143322475,0.8980263157894737,273,28,34
20260727_163332,abl_bot,42,47,0.005670399506143309,1.771713593745614,0.9613394141197205,0.7255880832672119,0.5,0.5,0.9838250160830806,0.9641538322975772,0.9738901018922853,10705,176,398,0.9869746565818787,0.8039350509643555,0.9867537136909831,0.9660059281215265,0.9762695998127779,10429,140,367,0.935704231262207,0.6472410559654236,0.8846153846153846,0.8990228013029316,0.8917609046849757,276,36,31
20260727_163332,abl_bot,42,48,0.005515836150926648,1.7563104718764198,0.969514012336731,0.7422277927398682,0.5,0.5,0.9851358745212475,0.9729802756011888,0.9790203452807106,10803,163,300,0.9874419569969177,0.80875164270401,0.9883535268150653,0.9747128566135606,0.9814857995616286,10523,124,273,0.9515860676765442,0.6757039427757263,0.877742946708464,0.9120521172638436,0.8945686900958466,280,39,27
20260727_163332,abl_bot,42,49,0.005360813071670104,1.7302244496855506,0.9597150683403015,0.7358726859092712,0.5,0.5,0.9820294064258486,0.9745113933171214,0.9782559558790289,10820,198,283,0.9871652126312256,0.8078222870826721,0.9834218124243271,0.978047424972212,0.9807272558398739,10559,178,237,0.9322649240493774,0.6639231443405151,0.9288256227758007,0.8501628664495114,0.8877551020408163,261,20,46
20260727_163332,abl_bot,42,50,0.005205483257436737,1.7203600951694549,0.9584757685661316,0.732416033744812,0.5,0.5,0.9812855980471928,0.9775736287489868,0.979426096372496,10854,207,249,0.9876199960708618,0.8074783682823181,0.9833704942400595,0.9804557243423491,0.9819109461966604,10585,179,211,0.9293314814567566,0.6573536992073059,0.9057239057239057,0.8762214983713354,0.890728476821192,269,28,38
20260727_163332,abl_bot,42,51,0.005050000000000002,1.703842955158356,0.9621357917785645,0.7424216866493225,0.5,0.5,0.9826268873931235,0.9729802756011888,0.9777797891116441,10803,191,300,0.9875917434692383,0.8171800971031189,0.986682922254525,0.9745276028158577,0.9805675940164966,10521,142,275,0.9366797804832458,0.6676632165908813,0.851963746223565,0.9185667752442996,0.8840125391849529,282,49,25
20260727_163332,abl_bot,42,52,0.004894516742563268,1.6874714057075786,0.9645131230354309,0.7396901249885559,0.5,0.5,0.9814865232779744,0.9740610645771414,0.9777596962299973,10815,204,288,0.9875767230987549,0.8128543496131897,0.9837550182055831,0.9760096331974806,0.9798670200399869,10537,174,259,0.9414495229721069,0.6665259003639221,0.9025974025974026,0.9055374592833876,0.9040650406504065,278,30,29
20260727_163332,abl_bot,42,53,0.004739186928329901,1.6689761335199529,0.9623543620109558,0.7447870969772339,0.5,0.5,0.9848623016596754,0.9727100783572008,0.9787484707055146,10800,166,303,0.9871915578842163,0.8154401183128357,0.9864143164995783,0.9751759911078177,0.9807629605477665,10528,145,268,0.9375171661376953,0.6741340160369873,0.9283276450511946,0.8859934853420195,0.9066666666666667,272,21,35
20260727_163332,abl_bot,42,54,0.004584163849073356,1.6490263266359422,0.9596973657608032,0.7385252118110657,0.5,0.5,0.9821931498137548,0.9737008015851571,0.9779285391225689,10811,196,292,0.9873979687690735,0.8171225786209106,0.9835820895522388,0.9766580214894406,0.9801078267335936,10544,176,252,0.9319967031478882,0.6599278450012207,0.9303135888501742,0.8697068403908795,0.898989898989899,267,20,40
20260727_163332,abl_bot,42,55,0.0044296004938566965,1.6386608200914718,0.9566332101821899,0.7395408153533936,0.5,0.5,0.982256020278834,0.9772133657570026,0.9797282044336088,10850,196,253,0.9874393343925476,0.8174129724502563,0.9850857568978374,0.9788810670618747,0.9819736108530013,10568,160,228,0.9258270859718323,0.6616686582565308,0.8867924528301887,0.9185667752442996,0.9024000000000001,282,36,25
20260727_163332,abl_bot,42,56,0.004275649398050859,1.6269383032054188,0.9634904265403748,0.7447969317436218,0.5,0.5,0.9852941176470589,0.9715392236332523,0.9783683279669857,10787,161,316,0.9880415201187134,0.8199232816696167,0.9864079490063742,0.9747128566135606,0.9805255311218785,10523,145,273,0.9389393329620361,0.6696705222129822,0.9428571428571428,0.8599348534201955,0.8994889267461669,264,16,43
20260727_163332,abl_bot,42,57,0.004122462492800665,1.6025803863683485,0.9586034417152405,0.7399730086326599,0.5,0.5,0.9837139477754526,0.9737908673331532,0.9787272562686703,10812,179,291,0.9873897433280945,0.8186320662498474,0.984519257670428,0.9778621711745091,0.9811794228356338,10557,166,239,0.9298171401023865,0.6613139510154724,0.9514925373134329,0.8306188925081434,0.8869565217391305,255,13,52
20260727_163332,abl_bot,42,58,0.003970190955087117,1.585661795050065,0.9453586339950562,0.7344663143157959,0.5,0.5,0.9826212889210717,0.9777537602449788,0.980181481648684,10856,192,247,0.9874938130378723,0.8216400742530823,0.9841166635704998,0.9813819933308633,0.9827474260272703,10595,171,201,0.90322345495224,0.6472924947738647,0.925531914893617,0.8501628664495114,0.8862478777589133,261,21,46
20260727_163332,abl_bot,42,59,0.0038189850585339698,1.5691524740846399,0.9620993733406067,0.7450660467147827,0.5,0.5,0.985332968935046,0.9741511303251373,0.9797101449275362,10816,161,287,0.9880502223968506,0.8205443620681763,0.9883699118364284,0.9761022600963319,0.982197781713114,10538,124,258,0.936148464679718,0.6695876717567444,0.8825396825396825,0.9055374592833876,0.8938906752411575,278,37,29
20260727_163332,abl_bot,42,60,0.003668994025105817,1.5550816804967462,0.9564971327781677,0.7413688898086548,0.5,0.5,0.9830816809168638,0.973430604341169,0.9782323392315699,10808,186,295,0.9863290190696716,0.8171144723892212,0.9835928032068612,0.9773064097814005,0.9804395298053245,10551,176,245,0.9266652464866638,0.6656233668327332,0.9625468164794008,0.8371335504885994,0.8954703832752613,257,10,50
20260727_163332,abl_bot,42,61,0.003520365877844013,1.5348403256207226,0.9609622359275818,0.7494411468505859,0.5,0.5,0.9850419554906968,0.9727100783572008,0.9788371776861378,10800,164,303,0.9876682758331299,0.8256396651268005,0.9876079609463012,0.9744349759170063,0.9809772472957852,10520,132,276,0.9342561960220337,0.6732426285743713,0.8974358974358975,0.9120521172638436,0.9046849757673667,280,32,27
20260727_163332,abl_bot,42,62,0.003373247294785809,1.525892581212967,0.9545198678970337,0.7404963970184326,0.5,0.5,0.9825904657734026,0.97090876339728,0.9767146869620368,10780,191,323,0.986599326133728,0.8250372409820557,0.9836356835608753,0.9743423490181549,0.9789669613773848,10519,175,277,0.9224404692649841,0.6559555530548096,0.9422382671480144,0.8501628664495114,0.8938356164383562,261,16,46
20260727_163332,abl_bot,42,63,0.0032277834642108465,1.5002128660360121,0.9584680199623108,0.7435193657875061,0.5,0.5,0.9848071324599709,0.9749617220571016,0.9798596967639737,10825,167,278,0.9875988960266113,0.8250779509544373,0.9856303069888962,0.9784179325676177,0.9820108771440526,10563,154,233,0.9293370842933655,0.6619607210159302,0.9527272727272728,0.8534201954397395,0.9003436426116839,262,13,45
20260727_163332,abl_bot,42,64,0.0030841179413578362,1.4864134871385952,0.9603777527809143,0.7477202415466309,0.5,0.5,0.9849200581395349,0.9764928397730344,0.9806883451675636,10842,166,261,0.9874817132949829,0.8277601003646851,0.9868408772748484,0.9794368284549834,0.9831249128352936,10574,141,222,0.9332737326622009,0.6676804423332214,0.9146757679180887,0.8729641693811075,0.8933333333333333,268,25,39
20260727_163332,abl_bot,42,65,0.0029423925067528912,1.4693263619341315,0.9595937728881836,0.7462465763092041,0.5,0.5,0.9829910431557043,0.9785643519769431,0.9807727026539086,10865,188,238,0.9876042008399963,0.8318272233009338,0.9839428253202154,0.9819377547239718,0.982939267501159,10601,173,195,0.9315832853317261,0.6606659293174744,0.946236559139785,0.8599348534201955,0.901023890784983,264,15,43
20260727_163332,abl_bot,42,66,0.0028027470262892446,1.4506372034868456,0.9566299915313721,0.744817316532135,0.5,0.5,0.9859463405730973,0.9730703413491849,0.9794660260187661,10804,154,299,0.9876940250396729,0.8285230398178101,0.987076231504027,0.9762875138940348,0.981652230604452,10540,138,256,0.9255660176277161,0.6611116528511047,0.9428571428571428,0.8599348534201955,0.8994889267461669,264,16,43
20260727_163332,abl_bot,42,67,0.0026653193131965097,1.440422534942627,0.9562139511108398,0.7472513914108276,0.5,0.5,0.9843479843479843,0.9742411960731334,0.9792685134890458,10817,172,286,0.9874125719070435,0.8284505009651184,0.9852488096349548,0.9774916635791033,0.9813549077044683,10553,158,243,0.9250153303146362,0.6660522818565369,0.9496402877697842,0.8599348534201955,0.9025641025641026,264,14,43
20260727_163332,abl_bot,42,68,0.002530244992035663,1.4197338507137196,0.9551713466644287,0.7455765604972839,0.5,0.5,0.9810602628001812,0.9750517878050977,0.978046797362002,10826,209,277,0.987828254699707,0.8313984274864197,0.9874484825777444,0.9764727676917376,0.9819299552906109,10542,134,254,0.9225144386291504,0.6597546339035034,0.7910863509749304,0.9250814332247557,0.8528528528528528,284,75,23
