run_id,model_name,seed,epoch,lr,train_loss,map_50,map_50_95,stats_conf_thr,stats_iou_thr,overall_precision,overall_recall,overall_f1,overall_tp,overall_fp,overall_fn,nonpollenbee_ap50,nonpollenbee_ap50_95,nonpollenbee_precision,nonpollenbee_recall,nonpollenbee_f1,nonpollenbee_tp,nonpollenbee_fp,nonpollenbee_fn,pollenbee_ap50,pollenbee_ap50_95,pollenbee_precision,pollenbee_recall,pollenbee_f1,pollenbee_tp,pollenbee_fp,pollenbee_fn
20260728_013920,abl_full,42,1,0.01,4.751123671863168,0.4726232588291168,0.2837721109390259,0.5,0.5,0.9830178666194941,0.5004953616139782,0.6632847935068035,5557,96,5546,0.8994213342666626,0.5451436638832092,0.9830178666194941,0.5147276769173768,0.6756641741139279,5557,96,5239,0.04582514986395836,0.02240053005516529,0.0,0.0,0.0,0,0,307
20260728_013920,abl_full,42,2,0.009997557473810372,2.783124494042626,0.5959026217460632,0.378713458776474,0.5,0.5,0.966876603685561,0.7466450508871476,0.8426081211566805,8290,284,2813,0.9447868466377258,0.6214922666549683,0.9705709240729841,0.7637087810300112,0.8548027577626873,8245,250,2551,0.24701833724975586,0.13593468070030212,0.569620253164557,0.1465798045602606,0.23316062176165808,45,34,262
20260728_013920,abl_full,42,3,0.009990232305719946,2.6449063091992056,0.6791279911994934,0.4603147804737091,0.5,0.5,0.9797487546025557,0.8148248221201477,0.8897084132369572,9047,187,2056,0.9698208570480347,0.6841571927070618,0.9821994102872119,0.8330863282697295,0.9015185686362953,8994,163,1802,0.38843512535095215,0.23647238314151764,0.6883116883116883,0.17263843648208468,0.2760416666666667,53,24,254
20260728_013920,abl_full,42,4,0.009978031724785247,2.6181111934988257,0.7877016067504883,0.5388031005859375,0.5,0.5,0.9588501673557787,0.8772403854814014,0.9162315977611588,9740,418,1363,0.971613883972168,0.704839289188385,0.9735099337748344,0.8850500185253798,0.9271748095677066,9555,260,1241,0.6037893295288086,0.3727668523788452,0.5393586005830904,0.6026058631921825,0.5692307692307692,185,158,122
20260728_013920,abl_full,42,5,0.009960967771506667,2.620276393099902,0.8037676215171814,0.5644345879554749,0.5,0.5,0.9731379731379731,0.8613888138340989,0.9138598251397448,9564,264,1539,0.9737773537635803,0.718620777130127,0.9773788523399398,0.8724527602815858,0.9219399990211913,9419,218,1377,0.6337578296661377,0.41024842858314514,0.7591623036649214,0.4723127035830619,0.5823293172690763,145,46,162
20260728_013920,abl_full,42,6,0.009939057285945933,2.6260492737917978,0.825287401676178,0.5860678553581238,0.5,0.5,0.9789484186371346,0.8837251193371161,0.9289027738331913,9812,211,1291,0.97963547706604,0.7347090840339661,0.9838857725650179,0.893571693219711,0.9365564778408816,9647,158,1149,0.6709393262863159,0.4374265670776367,0.7568807339449541,0.5374592833876222,0.6285714285714286,165,53,142
20260728_013920,abl_full,42,7,0.009912321891107011,2.6178381003160527,0.8561931252479553,0.6105964779853821,0.5,0.5,0.9791050660358762,0.8947131405926326,0.9350087062920608,9934,212,1169,0.9785377383232117,0.7316285371780396,0.9817030260380014,0.9045016672841794,0.9415224413055007,9765,182,1031,0.733848512172699,0.4895643889904022,0.8492462311557789,0.5504885993485342,0.6679841897233202,169,30,138
20260728_013920,abl_full,42,8,0.009880787971596802,2.6074541188816336,0.8686125874519348,0.620448887348175,0.5,0.5,0.9755518162921905,0.8876880122489418,0.9295482410638499,9856,247,1247,0.9778319001197815,0.7433114647865295,0.9815682281059063,0.8928306780288996,0.9350989522700814,9639,181,1157,0.7593933343887329,0.49758630990982056,0.7667844522968198,0.7068403908794788,0.735593220338983,217,66,90
20260728_013920,abl_full,42,9,0.009844486647586725,2.58977973206158,0.8833139538764954,0.6381397247314453,0.5,0.5,0.9740867023867511,0.9005674142123751,0.9358854361662299,9999,266,1104,0.9796031713485718,0.7543144226074219,0.9789042191561688,0.9069099666543164,0.9415328396961247,9791,211,1005,0.787024736404419,0.5219650268554688,0.7908745247148289,0.6775244299674267,0.7298245614035088,208,55,99
20260728_013920,abl_full,42,10,0.00980345374410087,2.5689026391442447,0.9026128053665161,0.6551440954208374,0.5,0.5,0.9705247348164836,0.9311897685310276,0.9504504504504504,10339,314,764,0.9824138879776001,0.7598339319229126,0.9725475139182185,0.9384957391626528,0.9552182520976714,10132,286,664,0.8228117227554321,0.550454318523407,0.8808510638297873,0.6742671009771987,0.7638376383763836,207,28,100
