run_id,model_name,seed,epoch,lr,train_loss,map_50,map_50_95,stats_conf_thr,stats_iou_thr,overall_precision,overall_recall,overall_f1,overall_tp,overall_fp,overall_fn,nonpollenbee_ap50,nonpollenbee_ap50_95,nonpollenbee_precision,nonpollenbee_recall,nonpollenbee_f1,nonpollenbee_tp,nonpollenbee_fp,nonpollenbee_fn,pollenbee_ap50,pollenbee_ap50_95,pollenbee_precision,pollenbee_recall,pollenbee_f1,pollenbee_tp,pollenbee_fp,pollenbee_fn
20260727_131559,abl_cbam,42,1,0.01,12.356196630447306,0.4909646213054657,0.2520991861820221,0.5,0.5,0.9642066900950149,0.6672070611546429,0.7886724156286596,7408,275,3695,0.8966987729072571,0.4704791307449341,0.9642066900950149,0.6861800666913672,0.8017749878240166,7408,275,3388,0.08523047715425491,0.03371920436620712,0.0,0.0,0.0,0,0,307
20260727_131559,abl_cbam,42,2,0.009997557473810372,3.934414237578285,0.6512817740440369,0.3839280605316162,0.5,0.5,0.9664137582195246,0.8603980906061425,0.9103297122165046,9553,332,1550,0.9614472389221191,0.6161900162696838,0.9667545104398946,0.8834753612449056,0.9232407317781435,9538,328,1258,0.341116338968277,0.15166611969470978,0.7894736842105263,0.048859934853420196,0.09202453987730061,15,4,292
20260727_131559,abl_cbam,42,3,0.009990232305719946,3.4269050531846315,0.8178107738494873,0.5180225372314453,0.5,0.5,0.9720958447073097,0.8659821669818968,0.9159759931408974,9615,276,1488,0.9641479253768921,0.6507045030593872,0.9735623907005452,0.8766209707299,0.9225520300238826,9464,257,1332,0.6714736819267273,0.38534054160118103,0.888235294117647,0.49185667752442996,0.6331236897274632,151,19,156
20260727_131559,abl_cbam,42,4,0.009978031724785247,3.1742154398066473,0.8853188157081604,0.5686548352241516,0.5,0.5,0.9888098724116293,0.8515716473025309,0.915073796273893,9455,107,1648,0.9713486433029175,0.6668797135353088,0.9907071138645589,0.8591144868469803,0.9202301815656316,9275,87,1521,0.7992889881134033,0.4704299867153168,0.9,0.5863192182410424,0.7100591715976331,180,20,127
20260727_131559,abl_cbam,42,5,0.009960967771506667,3.026677908106921,0.9048963785171509,0.5927352905273438,0.5,0.5,0.978350023843586,0.9238944429433487,0.950342783027608,10258,227,845,0.9827409982681274,0.6811714172363281,0.9822844279142605,0.9296035568729158,0.955218198258221,10036,181,760,0.8270517587661743,0.5042991638183594,0.8283582089552238,0.7231270358306189,0.7721739130434783,222,46,85
20260727_131559,abl_cbam,42,6,0.009939057285945933,2.910209078202273,0.8980419039726257,0.6049489378929138,0.5,0.5,0.9746681622733221,0.9391155543546789,0.956561625613504,10427,271,676,0.9836007356643677,0.7062559723854065,0.979829026990683,0.9448869951834012,0.9620408355731598,10201,210,595,0.8124830722808838,0.5036418437957764,0.7874564459930313,0.7361563517915309,0.7609427609427608,226,61,81
20260727_131559,abl_cbam,42,7,0.009912321891107011,2.817606658859049,0.9288905262947083,0.6306942105293274,0.5,0.5,0.9824310130812566,0.9266864811312258,0.9537449017426771,10289,184,814,0.9834319353103638,0.7100653648376465,0.9847328244274809,0.9320118562430529,0.9576472827638717,10062,156,734,0.8743491768836975,0.5513229966163635,0.8901960784313725,0.739413680781759,0.8078291814946619,227,28,80
20260727_131559,abl_cbam,42,8,0.009880787971596802,2.744996287605979,0.9350929260253906,0.6516010761260986,0.5,0.5,0.9848513539102443,0.936863910654778,0.9602584814216479,10402,160,701,0.9854906797409058,0.7311426401138306,0.9868025230470645,0.9419229344201556,0.9638405762760058,10169,136,627,0.8846951723098755,0.5720595717430115,0.9066147859922179,0.758957654723127,0.8262411347517731,233,24,74
20260727_131559,abl_cbam,42,9,0.009844486647586725,2.6750687450011146,0.9354358911514282,0.6542196869850159,0.5,0.5,0.9815075565568384,0.941727461046564,0.961206104063247,10456,197,647,0.9851794242858887,0.7442197799682617,0.9827271854908358,0.9485920711374584,0.9653579676674365,10241,180,555,0.8856923580169678,0.5642196536064148,0.9267241379310345,0.7003257328990228,0.797773654916512,215,17,92
20260727_131559,abl_cbam,42,10,0.00980345374410087,2.6244754753010797,0.9408228397369385,0.6679686903953552,0.5,0.5,0.9711573566995254,0.9582995586778348,0.9646856158484065,10640,316,463,0.9845305681228638,0.7407495975494385,0.9720639073157059,0.9636902556502408,0.9678589701846597,10404,299,392,0.8971151113510132,0.595187783241272,0.932806324110672,0.7687296416938111,0.8428571428571429,236,17,71
